 0.6025750130397782, 1.3332949503614452e-06
 0.6027403875253395, 1.452259202989421e-06
 0.6029057620109008, 1.5802619189706266e-06
 0.6030711364964622, 1.7180655791100013e-06
 0.6032365109820235, 1.8665220971899186e-06
 0.6034018854675849, 2.0265827101449184e-06
 0.6035672599531462, 2.1993085127457518e-06
 0.6037326344387075, 2.3858816486136464e-06
 0.6038980089242688, 2.587617171516859e-06
 0.6040633834098301, 2.805975593607574e-06
 0.6042287578953914, 3.0425761408437216e-06
 0.6043941323809527, 3.2992107401382977e-06
 0.604559506866514, 3.5778587678402102e-06
 0.6047248813520754, 3.880702594852728e-06
 0.6048902558376367, 4.210143970085607e-06
 0.605055630323198, 4.568821290770683e-06
 0.6052210048087593, 4.959627815481719e-06
 0.6053863792943207, 5.3857308832122015e-06
 0.605551753779882, 5.8505922095286175e-06
 0.6057171282654433, 6.357989338375684e-06
 0.6058825027510046, 6.912038335394921e-06
 0.606047877236566, 7.517217815443909e-06
 0.6062132517221273, 8.178394403007519e-06
 0.6063786262076886, 8.900849729601741e-06
 0.6065440006932499, 9.690309075808585e-06
 0.6067093751788112, 1.0552971768765039e-05
 0.6068747496643725, 1.1495543446500804e-05
 0.6070401241499338, 1.252527030001837e-05
 0.6072054986354951, 1.3649975401244272e-05
 0.6073708731210565, 1.4878097220207859e-05
 0.6075362476066178, 1.6218730427880702e-05
 0.6077016220921792, 1.7681669071946723e-05
 0.6078669965777405, 1.92774522013126e-05
 0.6080323710633018, 2.1017412001659845e-05
 0.6081977455488631, 2.291372448861495e-05
 0.6083631200344244, 2.4979462787583187e-05
 0.6085284945199857, 2.7228653010039208e-05
 0.608693869005547, 2.9676332715473745e-05
 0.6088592434911083, 3.2338611926581815e-05
 0.6090246179766696, 3.523273664309165e-05
 0.609189992462231, 3.837715477733292e-05
 0.6093553669477924, 4.1791584412839757e-05
 0.6095207414333537, 4.549708426641442e-05
 0.609686115918915, 4.9516126214953736e-05
 0.6098514904044763, 5.387266973142447e-05
 0.6100168648900376, 5.859223806049086e-05
 0.6101822393755989, 6.370199595393565e-05
 0.6103476138611602, 6.923082878000601e-05
 0.6105129883467215, 7.520942281958721e-05
 0.6106783628322828, 8.16703465664464e-05
 0.6108437373178441, 8.864813285884438e-05
 0.6110091118034054, 9.617936168651391e-05
 0.6111744862889669, 0.00010430274354011483
 0.6113398607745282, 0.00011305920320039317
