 0.0, 
 0.025, 0.0193882518647376
 0.05, 
 0.07500000000000001, 0.057514800019827596, 0.07503647722950806
 0.1, 0.10001613129928076
 0.125, 0.04434204556998608, 0.12502707766041027
 0.15000000000000002, 0.15002866364991682
 0.17500000000000002, 0.17503998003103716
 0.2, 0.20005093894239273
 0.225, 0.22505824095478677
 0.25, 0.250055081716555
 0.275, 0.2750410497539292
 0.30000000000000004, 0.30000850339105406
 0.325, 0.3249496212157027
 0.35000000000000003, 0.3498536847948624
 0.375, 0.3747057585183726
 0.4, 0.3994856030589304
 0.42500000000000004, 0.42416336399619675
 0.45, 0.4487010459164542
 0.47500000000000003, 0.4730479983632071
 0.5, 0.49713759495077947
