 0.6597324201528452, 6654.93328656904
 0.6570428585175795, 8778.85527704941
 0.6547409635040903, 12632.791201031252
 0.6524470244964347, 22439.688363018984
 0.6501014490191696, 45507.46189894116
 0.6480396754743687, 197112.45112040208
 0.6463180805687595, -1637148.0192529308
 0.6446755631349798, 2606261.60250585
 0.642947764639012, 252190.77732780942
 0.641402292292491, 119803.7590007436
 0.6398808254557523, 78241.97376325082
 0.6383338773118146, 54503.0036475417
 0.6370337491426865, 35912.596895721195
 0.6357604357377158, 23368.082756512857
 0.6344453319338692, 16966.408149803
