 0.5, 0.333392, 0.338706
 0.5, 0.3337, 0.345329
 0.5, 0.334207, 0.351334
 0.5, 0.334879, 0.357084
 0.5, 0.33579, 0.362565
 0.5, 0.33684, 0.367707
 0.5, 0.33805, 0.372585
 0.5, 0.339478, 0.377194
 0.5, 0.341028, 0.381546
 0.5, 0.342698, 0.385573
 0.5, 0.344611, 0.389424
 0.5, 0.346665, 0.393024
 0.5, 0.348838, 0.396509
 0.5, 0.351213, 0.399791
 0.5, 0.353834, 0.402963
 0.5, 0.35663, 0.405983
 0.5, 0.359462, 0.408796
 0.5, 0.362582, 0.411616
 0.5, 0.365904, 0.414315
 0.5, 0.36953, 0.416956
 0.5, 0.373321, 0.419469
 0.5, 0.377284, 0.422031
 0.5, 0.381493, 0.424512
 0.5, 0.386038, 0.426931
 0.5, 0.390784, 0.429236
 0.5, 0.395941, 0.431575
 0.5, 0.400929, 0.433856
 0.5, 0.408451, 0.436115
 0.5, 0.414046, 0.438362
 0.5, 0.419016, 0.440591
