 0.5, 0.48852, 0.48956
 0.5, 0.488538, 0.490487
 0.5, 0.488569, 0.491267
 0.5, 0.488613, 0.491955
 0.5, 0.488672, 0.492663
 0.5, 0.488727, 0.493223
 0.5, 0.488789, 0.493689
 0.5, 0.488874, 0.49416
 0.5, 0.48897, 0.494592
 0.5, 0.489079, 0.49502
 0.5, 0.489168, 0.49533
 0.5, 0.489267, 0.49563
 0.5, 0.489398, 0.495965
 0.5, 0.489518, 0.496206
 0.5, 0.489644, 0.496431
 0.5, 0.489779, 0.496646
 0.5, 0.489937, 0.496877
 0.5, 0.490076, 0.497061
 0.5, 0.490225, 0.497239
 0.5, 0.490379, 0.497413
 0.5, 0.490524, 0.497552
 0.5, 0.490678, 0.49768
 0.5, 0.490843, 0.497806
 0.5, 0.490989, 0.497907
 0.5, 0.491197, 0.498049
 0.5, 0.49138, 0.498161
 0.5, 0.491545, 0.498255
 0.5, 0.4917, 0.498341
 0.5, 0.491887, 0.498437
 0.5, 0.492039, 0.498513
