 0.5, 0.463033, 0.466038
 0.5, 0.463077, 0.46843
 0.5, 0.463171, 0.470588
 0.5, 0.463318, 0.473086
 0.5, 0.463454, 0.475039
 0.5, 0.463624, 0.476802
 0.5, 0.463831, 0.478489
 0.5, 0.464129, 0.480539
 0.5, 0.464377, 0.482035
 0.5, 0.464612, 0.483354
 0.5, 0.464976, 0.484921
 0.5, 0.465295, 0.486094
 0.5, 0.465659, 0.487189
 0.5, 0.466067, 0.48835
 0.5, 0.466489, 0.489435
 0.5, 0.466938, 0.490452
 0.5, 0.467328, 0.491184
 0.5, 0.467764, 0.491868
 0.5, 0.468134, 0.492349
 0.5, 0.468784, 0.493162
 0.5, 0.469283, 0.4937
 0.5, 0.469824, 0.49421
 0.5, 0.470429, 0.494703
 0.5, 0.470938, 0.495104
 0.5, 0.471381, 0.495374
 0.5, 0.472011, 0.495751
 0.5, 0.472647, 0.496068
 0.5, 0.473182, 0.496303
 0.5, 0.473835, 0.496551
 0.5, 0.474578, 0.496814
