 0.5, 0.456188, 0.459053
 0.5, 0.456238, 0.461709
 0.5, 0.456335, 0.464102
 0.5, 0.456465, 0.466378
 0.5, 0.456624, 0.468716
 0.5, 0.456789, 0.47086
 0.5, 0.456999, 0.472741
 0.5, 0.457247, 0.47462
 0.5, 0.457533, 0.476529
 0.5, 0.457824, 0.47836
 0.5, 0.458107, 0.479947
 0.5, 0.45846, 0.481662
 0.5, 0.458811, 0.483
 0.5, 0.459201, 0.484343
 0.5, 0.459605, 0.485581
 0.5, 0.46004, 0.486834
 0.5, 0.460472, 0.487957
 0.5, 0.460912, 0.488975
 0.5, 0.461407, 0.490025
 0.5, 0.461872, 0.490808
 0.5, 0.462382, 0.49155
 0.5, 0.462857, 0.492155
 0.5, 0.463471, 0.492903
 0.5, 0.46409, 0.493539
 0.5, 0.464643, 0.494049
 0.5, 0.465158, 0.494479
 0.5, 0.46582, 0.494977
 0.5, 0.466371, 0.49535
 0.5, 0.466922, 0.495654
 0.5, 0.467612, 0.496
