 0.5, 0.43121, 0.43512
 0.5, 0.431274, 0.438398
 0.5, 0.43142, 0.44172
 0.5, 0.431594, 0.444797
 0.5, 0.43179, 0.447838
 0.5, 0.43205, 0.450736
 0.5, 0.432355, 0.453464
 0.5, 0.432704, 0.456268
 0.5, 0.433061, 0.458957
 0.5, 0.433418, 0.461404
 0.5, 0.43388, 0.463949
 0.5, 0.434362, 0.466287
 0.5, 0.43488, 0.468587
 0.5, 0.435416, 0.470842
 0.5, 0.435958, 0.472963
 0.5, 0.436527, 0.475033
 0.5, 0.437137, 0.476964
 0.5, 0.437785, 0.47875
 0.5, 0.438469, 0.480412
 0.5, 0.439199, 0.482094
 0.5, 0.43991, 0.483579
 0.5, 0.440674, 0.485042
 0.5, 0.441443, 0.486388
 0.5, 0.442197, 0.487625
 0.5, 0.443008, 0.488702
 0.5, 0.443846, 0.489673
 0.5, 0.444758, 0.490605
 0.5, 0.445676, 0.491431
 0.5, 0.446595, 0.492168
 0.5, 0.447563, 0.492861
