 0.5, 0.467029, 0.469445
 0.5, 0.467072, 0.471639
 0.5, 0.467151, 0.473654
 0.5, 0.467261, 0.475526
 0.5, 0.4674, 0.477449
 0.5, 0.467534, 0.4791
 0.5, 0.467701, 0.48061
 0.5, 0.46791, 0.48211
 0.5, 0.468154, 0.483566
 0.5, 0.468404, 0.484941
 0.5, 0.468636, 0.486089
 0.5, 0.46888, 0.487178
 0.5, 0.469205, 0.488338
 0.5, 0.469511, 0.489236
 0.5, 0.469855, 0.490119
 0.5, 0.470202, 0.490919
 0.5, 0.470567, 0.49169
 0.5, 0.470933, 0.492374
 0.5, 0.471313, 0.493003
 0.5, 0.471698, 0.493592
 0.5, 0.472095, 0.494071
 0.5, 0.472512, 0.49451
 0.5, 0.472951, 0.494908
 0.5, 0.473371, 0.495252
 0.5, 0.473901, 0.495661
 0.5, 0.474379, 0.495982
 0.5, 0.474849, 0.496267
 0.5, 0.475288, 0.496511
 0.5, 0.475793, 0.496773
 0.5, 0.476264, 0.496987
