 0.5, 0.47351, 0.475723
 0.5, 0.473547, 0.477662
 0.5, 0.473618, 0.479287
 0.5, 0.473723, 0.481037
 0.5, 0.473846, 0.48272
 0.5, 0.473963, 0.483963
 0.5, 0.474145, 0.485365
 0.5, 0.474335, 0.486535
 0.5, 0.474547, 0.487718
 0.5, 0.474758, 0.488734
 0.5, 0.474981, 0.489643
 0.5, 0.47526, 0.490556
 0.5, 0.475532, 0.4913
 0.5, 0.475827, 0.491979
 0.5, 0.476133, 0.492633
 0.5, 0.476468, 0.493265
 0.5, 0.476777, 0.493762
 0.5, 0.477133, 0.494287
 0.5, 0.477481, 0.494692
 0.5, 0.477818, 0.495031
 0.5, 0.478183, 0.495368
 0.5, 0.47864, 0.495746
 0.5, 0.479091, 0.496073
 0.5, 0.47946, 0.496319
 0.5, 0.47992, 0.496588
 0.5, 0.480327, 0.496809
 0.5, 0.480675, 0.496969
 0.5, 0.481193, 0.497197
 0.5, 0.481672, 0.497379
 0.5, 0.48205, 0.497508
