 0.5, 0.462561, 0.465275
 0.5, 0.462607, 0.46769
 0.5, 0.462687, 0.469814
 0.5, 0.462808, 0.471906
 0.5, 0.462944, 0.473879
 0.5, 0.463096, 0.475805
 0.5, 0.463275, 0.477501
 0.5, 0.463498, 0.479133
 0.5, 0.463736, 0.480656
 0.5, 0.464003, 0.482235
 0.5, 0.464272, 0.483656
 0.5, 0.464526, 0.484898
 0.5, 0.464865, 0.486177
 0.5, 0.465201, 0.487264
 0.5, 0.465548, 0.488241
 0.5, 0.465948, 0.489263
 0.5, 0.466341, 0.490172
 0.5, 0.466722, 0.490985
 0.5, 0.46714, 0.491757
 0.5, 0.467557, 0.492466
 0.5, 0.468009, 0.49306
 0.5, 0.468452, 0.493581
 0.5, 0.468894, 0.494023
 0.5, 0.469458, 0.494562
 0.5, 0.469984, 0.494996
 0.5, 0.470463, 0.495352
 0.5, 0.470953, 0.495682
 0.5, 0.471517, 0.496027
 0.5, 0.472035, 0.496316
 0.5, 0.472528, 0.496551
