 0, 0, 0.16272, 0.163503, 0.16415
 0.1, 0.0977936, 0.187819, 0.19077, 0.19199
 0.2, 0.19484, 0.250014, 0.254116, 0.257616
 0.3, 0.290428, 0.329234, 0.33332, 0.339493
 0.4, 0.383302, 0.416665, 0.41813, 0.428194
 0.5, 0.472899, 0.491874, 0.499367, 0.522734
