 0, 0, 0.54164, 0.563017, 0.57566
 0.1, 0.0618557, 0.52577, 0.571073, 0.578468
 0.2, 0.122805, 0.485168, 0.585704, 0.586876
 0.3, 0.182582, 0.433853, 0.569896, 0.598987
 0.4, 0.237664, 0.38185, 0.571881, 0.612004
 0.5, 0.269936, 0.352356, 0.573418, 0.616059
