 0, 0, 0.163858, 0.165626, 0.16613
 0.1, 0.0979715, 0.191265, 0.191563, 0.193394
 0.2, 0.195496, 0.253605, 0.257185, 0.25784
 0.3, 0.291949, 0.33269, 0.338385, 0.339536
 0.4, 0.386275, 0.419546, 0.425549, 0.42879
 0.5, 0.478725, 0.49562, 0.51636, 0.52795
