 0, 0, 0.286337, 0.286425, 0.320912
 0.0454545, 0.0269584, 0.287402, 0.28772, 0.322026
 0.0909091, 0.0537581, 0.290358, 0.291413, 0.325246
 0.136364, 0.0800565, 0.294507, 0.297418, 0.330154
 0.181818, 0.106725, 0.301141, 0.305768, 0.337437
