 0, 0, 0.54164, 0.563017, 0.575661
 0.1, 0.0618557, 0.52577, 0.571073, 0.578468
 0.2, 0.122805, 0.485168, 0.585702, 0.586877
 0.3, 0.182534, 0.434005, 0.569655, 0.599025
 0.4, 0.238191, 0.382625, 0.571702, 0.61209
 0.5, 0.26994, 0.352355, 0.573433, 0.616107
