 0, 0, 0.556683, 0.585848, 0.588738
 0.1, 0.0636745, 0.544679, 0.582863, 0.588821
 0.2, 0.126667, 0.505466, 0.578293, 0.597328
 0.3, 0.187621, 0.45453, 0.579717, 0.610373
 0.4, 0.242741, 0.404439, 0.582494, 0.625071
 0.5, 0.272207, 0.37653, 0.583829, 0.632895
